InternalID,ElementType,ElementID,ElementName,Language,CaptionType,Caption(Name),Caption(Desc)
5001192,MasterObject,strat_kpi,Strategic KPI,Portuguese,Object View Attributes,Valor da Meta,
5001519,Portlet,strat_kpi_measurements,Strategic KPI Measurements,Portuguese,Portlet Graph Items,Valor da Meta,
5001524,Portlet,strat_kpi_measurements2,Strategic KPI Measurements,Portuguese,Portlet Graph Items,Valor da Meta,
5001514,Portlet,strat_kpi_followup,Strategic KPI Target follow up,Portuguese,Portlet Graph Items,Valor da Meta,
5001529,Portlet,strat_kpi_followup2,Strategic KPI Target follow up,Portuguese,Portlet Graph Items,Valor da Meta,
5001500,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Medição do KPI,
5001292,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Valor da Métrica,
5001293,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor da Métrica,
5001294,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor da Métrica,
5001297,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor da Métrica,
5000789,StaticLookup,STRAT_METRIC_VALUE,Strategic Metric Value,Portuguese,Lookup Types,Valor da Métrica Estratégica,
5001522,Portlet,strat_kpi_measurements,Strategic KPI Measurements,Portuguese,Portlet Graph Axes,Valor do KPI,
5001517,Portlet,strat_kpi_followup,Strategic KPI Target follow up,Portuguese,Portlet Graph Axes,Valor do KPI,
5000726,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Spanish,Portlet Grid Columns,Variación Proyectada de Costo %,
5001501,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Variação do KPI,
5000647,Portlet,strat_hierarchy_with_projects,Strategic Hierarchy with Projects,Spanish,Portlet Grid Columns,Variación Proyectada de Esfuerzo %,
5001289,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Valor Inferior,
5000705,Portlet,strat_item_hierarchy_projects,Strategic Item Hierarchy with Projects,Spanish,Portlet Grid Columns,Variación Proyectada de Esfuerzo %,
5000727,Portlet,strat_persp_projects,Perspective Hierarchy with Projects,Spanish,Portlet Grid Columns,Variación Proyectada de Esfuerzo %,
5001290,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor Inferior,
5001291,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor Inferior,
5000051,StaticLookup,STRAT_CYCLE_ACTION,Cycle Action,Spanish,Lookup Values,Esperar,
5001295,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor Inferior,
5000278,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Peso,
5000294,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Peso,
5000280,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Peso %,
5000281,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Peso %,
5000282,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Peso %,
5000283,MasterObject,strategic_item,Strategic Item,Spanish,Object Attributes,Peso % Puro,
5000284,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Peso % Puro,
5000285,MasterObject,strategic_item,Strategic Item,Spanish,Object View Attributes,Peso % Puro,
5000099,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object Attributes,Evaluación Ponderada,
5000100,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Attributes,Evaluación Ponderada,
5000101,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Attributes,Evaluación Ponderada,
5000106,MasterObject,strat_evaluation,Strategic Evaluation,Spanish,Object View Attributes,Evaluación Ponderada,
5001502,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Chave da Dimensão,
5001286,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object Attributes,Valor Superior,
5001287,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor Superior,
5001288,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor Superior,
5001296,MasterObject,strat_align_metric,Investment Alignment Metric,Portuguese,Object View Attributes,Valor Superior,
5001503,Portlet,strat_persp_kpis,Perspective Hierarchy with KPIs,Portuguese,Portlet Grid Columns,Peso %,
5001505,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,Nome do Item Estratégico,
5001506,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,ID Item Estratégico,
5001507,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,Nível do Item,
5001508,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,Descrição do Item Estratégico,
5001509,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,Nome da Perspectiva,
5001510,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,Nome do Escopo,
5000041,StaticLookup,STRAT_ROLLUP_METHOD,Rollup Method,Spanish,Lookup Values,Worst Case,
5001511,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,Status de KPIs do Item Estratégico,
5000581,Process,strat_Control,Strategy Control,Spanish,Process Actions,Zero Weight,
5001512,Portlet,strat_items_related_kpi,Strategic Items related to KPI,Portuguese,Portlet Grid Columns,ID interno Item Estratégico,
5000180,DynamicLookup,OBJECT_LOOKUP_STRAT_BSC_PERSP,BSC Perspective Instances,Spanish,Lookup Types,Instancias de las Perspectivas de BSC,Instancias de las Perspectivas de BSC
5001346,Process,strat_Control,Strategy Control,Portuguese,Process Actions,Zerar Peso,
